imsi,imei,plan,status,bytes_used,period_reset_ts,home_plmn,flags
310260100009000,350000007045624,dev-pro,ACTIVE,30501641791,1788998400,310-260,roaming|tethering|volte
310260100009001,350000007132539,dev-basic,ACTIVE,13391926075,1787875200,310-260,roaming
208010100000846,354444449020926,iot-low-power,ACTIVE,3431401,1789689600,208-01,roaming|volte
310260100009002,350000005590795,dev-basic,ACTIVE,5662925320,1788566400,310-260,roaming|tethering|volte
310260100009003,350000007765486,iot-low-power,ACTIVE,14329930,1789776000,310-260,roaming|volte
310260100009004,350000002267934,dev-pro,ACTIVE,44386572858,1789948800,310-260,roaming|volte
262010100000871,353333335153266,dev-basic,ACTIVE,26104292188,1789257600,262-01,roaming
310260100009005,350000003461213,dev-basic,ACTIVE,10694807033,1790121600,310-260,
262010100000872,353333335963458,dev-pro,ACTIVE,52541300252,1788048000,262-01,roaming|tethering|volte
208010100000847,354444442596526,iot-low-power,ACTIVE,76638863,1788220800,208-01,roaming|volte
310260100009006,350000000073342,dev-basic,ACTIVE,10869623471,1787961600,310-260,roaming|volte
310260100009007,350000003416837,mvno-prepaid,ACTIVE,1468736705,1788393600,310-260,roaming
310260100009008,350000001842794,dev-basic,ACTIVE,3788453914,1788393600,310-260,roaming
310260100009009,350000006236737,dev-basic,ACTIVE,8626185964,1789603200,310-260,roaming|tethering
310260100009010,350000005389149,iot-low-power,ACTIVE,160784125,1789430400,310-260,roaming
310410100002807,351111111426110,dev-basic,ACTIVE,23179455896,1788220800,310-410,roaming|volte
310260100009011,350000009235991,dev-basic,ACTIVE,16526951057,1788998400,310-260,roaming|volte
310260100009012,350000001547237,dev-basic,ACTIVE,2289563555,1787961600,310-260,roaming|volte
310260100009013,350000000107629,dev-pro,ACTIVE,51517506310,1789862400,310-260,volte
234150100001127,352222223714316,iot-low-power,ACTIVE,215509540,1789084800,234-15,volte
310410100002808,351111118830652,iot-low-power,ACTIVE,57992617,1788739200,310-410,roaming|tethering
310260100009014,350000005022609,dev-basic,ACTIVE,7141508645,1789171200,310-260,tethering
208010100000848,354444446739726,dev-basic,ACTIVE,12748460206,1788393600,208-01,roaming|volte
310260100009015,350000000095543,iot-low-power,ACTIVE,362961438,1788480000,310-260,roaming|volte
262010100000873,353333337727000,iot-low-power,ACTIVE,346378315,1790121600,262-01,tethering|volte
310410100002809,351111115711590,iot-low-power,ACTIVE,40210641,1789689600,310-410,roaming|volte
310260100009016,350000000967642,mvno-prepaid,ACTIVE,3231691302,1789603200,310-260,roaming
310410100002810,351111114255433,iot-low-power,ACTIVE,728633728,1789689600,310-410,roaming|volte
234150100001128,352222229458165,dev-basic,ACTIVE,3046441399,1790208000,234-15,roaming|tethering
310260100009017,350000006667964,dev-basic,ACTIVE,7152500439,1790294400,310-260,tethering|volte
310260100009018,350000003441900,dev-pro,ACTIVE,70299344976,1788134400,310-260,tethering|volte
262010100000874,353333333091138,dev-basic,ACTIVE,5339764414,1789257600,262-01,volte
208010100000849,354444445962204,dev-pro,ACTIVE,133535039903,1789776000,208-01,volte
262010100000875,353333336824907,dev-basic,ACTIVE,14022218348,1790380800,262-01,roaming|tethering
310410100002811,351111111472114,dev-pro,ACTIVE,4565649807,1788134400,310-410,roaming|tethering|volte
262010100000876,353333331098382,iot-low-power,ACTIVE,16739353,1788048000,262-01,roaming
234150100001129,352222225166937,dev-pro,ACTIVE,53445316447,1788480000,234-15,tethering|volte
310410100002812,351111113276372,iot-low-power,ACTIVE,466799325,1789862400,310-410,roaming
310260100009019,350000008722023,dev-basic,ACTIVE,12149451895,1788566400,310-260,roaming
310260100009020,350000001846035,dev-pro,ACTIVE,138754613287,1788048000,310-260,roaming|tethering
310260100009021,350000003101892,mvno-prepaid,SUSPENDED,955863672,1790380800,310-260,roaming|volte
310260100009022,350000005755059,iot-low-power,ACTIVE,319751566,1789776000,310-260,tethering|volte
310260100009023,350000008808053,dev-basic,ACTIVE,16045103144,1789344000,310-260,roaming|test
310260100009024,350000000012035,iot-low-power,ACTIVE,344671524,1790380800,310-260,tethering|volte
310260100009025,350000008515971,iot-low-power,ACTIVE,247755997,1788480000,310-260,roaming|volte
310260100009026,350000007970334,dev-basic,ACTIVE,6184519570,1790035200,310-260,roaming|volte
310410100002813,351111117866152,dev-basic,ACTIVE,2572223165,1788393600,310-410,
310260100009027,350000001724943,mvno-prepaid,SUSPENDED,962424624,1788998400,310-260,tethering
262010100000877,353333339462143,dev-pro,ACTIVE,10063326663,1789689600,262-01,roaming|tethering|volte
310260100009028,350000003871783,dev-pro,ACTIVE,174469884803,1788566400,310-260,tethering
310260100009029,350000004652935,dev-basic,ACTIVE,1192576829,1790035200,310-260,roaming|tethering|volte
310410100002814,351111119751741,dev-basic,ACTIVE,2688295528,1788652800,310-410,roaming
310260100009030,350000008396281,iot-low-power,ACTIVE,103910782,1788912000,310-260,roaming|tethering
310410100002815,351111111093696,dev-pro,ACTIVE,98634203729,1789171200,310-410,roaming|tethering|volte
310410100002816,351111111681730,enterprise-fixed,ACTIVE,307477986678,1790294400,310-410,roaming|tethering|volte
310410100002817,351111116286501,dev-pro,ACTIVE,73592061655,1789171200,310-410,roaming|volte
310260100009031,350000005231465,mvno-prepaid,ACTIVE,2058481181,1788134400,310-260,roaming|volte
310260100009032,350000004732885,dev-basic,ACTIVE,1009561719,1790208000,310-260,roaming|volte
310260100009033,350000005990763,dev-pro,ACTIVE,64492166961,1788825600,310-260,roaming|volte
310260100009034,350000007976059,dev-pro,ACTIVE,59845459286,1788652800,310-260,volte
234150100001130,352222229777416,mvno-prepaid,ACTIVE,1772898335,1788566400,234-15,volte
208010100000850,354444449168949,enterprise-fixed,ACTIVE,28824767437,1788652800,208-01,roaming
310410100002818,351111117624601,enterprise-fixed,ACTIVE,429481641315,1790208000,310-410,roaming|volte
310260100009035,350000001153879,dev-basic,ACTIVE,593165190,1788652800,310-260,roaming|volte
310260100009036,350000002233449,dev-basic,ACTIVE,7735349821,1789344000,310-260,roaming|tethering|volte
310260100009037,350000001152913,mvno-prepaid,ACTIVE,457010010,1789862400,310-260,roaming|tethering|volte
310410100002819,351111110079944,dev-basic,ACTIVE,26634951060,1790380800,310-410,roaming|volte|test
208010100000851,354444442622223,dev-pro,ACTIVE,176379381372,1788048000,208-01,roaming|tethering|volte
310260100009038,350000001600358,dev-basic,ACTIVE,5551503777,1788739200,310-260,roaming|volte
310260100009039,350000009543808,dev-basic,ACTIVE,1629962984,1789603200,310-260,roaming|tethering
310260100009040,350000005088543,iot-low-power,ACTIVE,494167771,1788825600,310-260,roaming|tethering|volte
234150100001131,352222228619239,iot-low-power,BARRED,166056577,1788825600,234-15,roaming|tethering
310260100009041,350000003009228,dev-pro,ACTIVE,74501181887,1789344000,310-260,roaming|tethering|volte
310410100002820,351111115473092,iot-low-power,SUSPENDED,278525338,1789948800,310-410,roaming|volte
310260100009042,350000007268093,dev-basic,ACTIVE,8351307719,1788307200,310-260,roaming|volte
310260100009043,350000007891852,dev-basic,ACTIVE,7503520383,1790294400,310-260,roaming|volte
310260100009044,350000007240373,dev-basic,ACTIVE,26591479541,1788048000,310-260,roaming
310260100009045,350000007035484,dev-basic,ACTIVE,5977571429,1788393600,310-260,
310260100009046,350000006243501,dev-basic,ACTIVE,14311377972,1790208000,310-260,roaming|tethering|volte
310260100009047,350000007117142,dev-basic,ACTIVE,11219498648,1788220800,310-260,tethering|volte
310410100002821,351111119692697,dev-pro,ACTIVE,2448775460,1788998400,310-410,roaming|volte
310410100002822,351111114702442,dev-basic,ACTIVE,5038467380,1788998400,310-410,roaming|tethering|volte
310260100009048,350000005101072,dev-basic,ACTIVE,7035184561,1789862400,310-260,tethering|volte
310260100009049,350000007791631,dev-basic,ACTIVE,14831872473,1789344000,310-260,roaming|volte
310260100009050,350000000396628,iot-low-power,ACTIVE,228164304,1788652800,310-260,
310410100002823,351111110141389,dev-pro,ACTIVE,106102754620,1788048000,310-410,roaming|tethering|volte
310410100002824,351111118280387,dev-basic,ACTIVE,1338061058,1789430400,310-410,roaming|tethering|volte
310260100009051,350000007744374,enterprise-fixed,SUSPENDED,349436976745,1788912000,310-260,
310260100009052,350000008672640,dev-basic,ACTIVE,11967094211,1788048000,310-260,roaming|volte
310260100009053,350000002252902,iot-low-power,ACTIVE,106352148,1789430400,310-260,roaming|volte
310260100009054,350000005080490,iot-low-power,ACTIVE,203666413,1788220800,310-260,roaming
310260100009055,350000008306967,dev-basic,ACTIVE,3610211352,1790380800,310-260,roaming
234150100001132,352222229468768,dev-basic,ACTIVE,1661370374,1790380800,234-15,roaming|volte
310260100009056,350000002829188,enterprise-fixed,ACTIVE,124264421165,1788134400,310-260,volte
310260100009057,350000004025702,dev-pro,ACTIVE,82308089127,1789689600,310-260,roaming|tethering|volte
310260100009058,350000007061548,dev-basic,ACTIVE,9455528871,1788307200,310-260,roaming|tethering
234150100001133,352222223642863,iot-low-power,ACTIVE,239714746,1789948800,234-15,roaming|tethering|volte
310410100002825,351111110318540,dev-basic,ACTIVE,8219831693,1789084800,310-410,roaming
310260100009059,350000009669439,enterprise-fixed,ACTIVE,486310592380,1789862400,310-260,roaming|tethering
208010100000852,354444448135758,dev-basic,ACTIVE,1500833368,1788220800,208-01,volte
310410100002826,351111112596515,dev-basic,ACTIVE,4099732659,1788134400,310-410,roaming|volte
310260100009060,350000000309969,dev-basic,ACTIVE,12090033437,1789862400,310-260,roaming|tethering
310260100009061,350000009104841,dev-basic,ACTIVE,883430052,1788998400,310-260,roaming|tethering|volte
234150100001134,352222222612487,iot-low-power,ACTIVE,206835477,1788739200,234-15,roaming|tethering
310260100009062,350000005342114,mvno-prepaid,ACTIVE,4751519242,1788739200,310-260,volte
310260100009063,350000008426203,dev-basic,ACTIVE,15114601369,1788652800,310-260,roaming
310410100002827,351111119281491,dev-basic,ACTIVE,13411717562,1788307200,310-410,roaming|tethering
208010100000853,354444448321861,dev-pro,SUSPENDED,285550992352,1790380800,208-01,
234150100001135,352222226894461,dev-basic,ACTIVE,122971764,1788480000,234-15,roaming|volte
310260100009064,350000007614775,dev-basic,SUSPENDED,12570112412,1790121600,310-260,roaming|volte
310410100002828,351111112520051,mvno-prepaid,ACTIVE,2830821565,1788912000,310-410,volte
310410100002829,351111116409442,dev-pro,ACTIVE,7060692962,1789430400,310-410,roaming|volte
310410100002830,351111111905121,dev-basic,ACTIVE,7027442220,1788566400,310-410,roaming|tethering|volte
310260100009065,350000001446760,dev-pro,ACTIVE,34482450863,1790380800,310-260,roaming
310410100002831,351111111849717,dev-basic,ACTIVE,19242790089,1789344000,310-410,roaming|tethering
310260100009066,350000002569156,iot-low-power,ACTIVE,626515739,1789257600,310-260,roaming|tethering
310410100002832,351111115588626,iot-low-power,ACTIVE,451747988,1788825600,310-410,
310410100002833,351111118068022,mvno-prepaid,ACTIVE,1063692852,1790035200,310-410,roaming|volte
310260100009067,350000005259995,dev-basic,ACTIVE,12846488759,1789430400,310-260,roaming
310260100009068,350000002715007,iot-low-power,ACTIVE,339494885,1790380800,310-260,volte
310260100009069,350000001679550,dev-pro,ACTIVE,106545891157,1790380800,310-260,roaming|tethering
310410100002834,351111119476067,iot-low-power,ACTIVE,19781319,1789948800,310-410,roaming
262010100000878,353333336897598,iot-low-power,ACTIVE,161047963,1789862400,262-01,roaming|volte
310260100009070,350000004701591,dev-basic,ACTIVE,9726333256,1789257600,310-260,roaming|volte
234150100001136,352222224041859,dev-basic,SUSPENDED,1331476288,1788825600,234-15,roaming|volte
310260100009071,350000002568422,iot-low-power,ACTIVE,343398613,1788998400,310-260,roaming|tethering
310410100002835,351111114732704,dev-basic,ACTIVE,7778816761,1788307200,310-410,roaming|volte
208010100000854,354444442488161,mvno-prepaid,ACTIVE,656686966,1789171200,208-01,roaming|volte
208010100000855,354444445587183,dev-basic,ACTIVE,6601864054,1788998400,208-01,roaming|tethering
262010100000879,353333334549688,dev-pro,ACTIVE,51029035094,1788048000,262-01,roaming|tethering|volte
310260100009072,350000006902494,iot-low-power,ACTIVE,226924681,1789430400,310-260,roaming|volte
310260100009073,350000003295470,dev-basic,ACTIVE,4726089256,1790035200,310-260,roaming|volte
310260100009074,350000005855883,dev-basic,SUSPENDED,1474683677,1789862400,310-260,roaming|volte
310260100009075,350000008880144,dev-basic,ACTIVE,14013128402,1789862400,310-260,roaming|tethering
208010100000856,354444443722667,dev-basic,ACTIVE,31947323710,1788998400,208-01,roaming
310260100009076,350000009201084,iot-low-power,ACTIVE,347637415,1790380800,310-260,roaming|tethering
262010100000880,353333331683217,dev-pro,ACTIVE,15456990406,1787875200,262-01,roaming
310260100009077,350000005873621,mvno-prepaid,ACTIVE,2278232641,1788307200,310-260,volte
310260100009078,350000001672084,mvno-prepaid,ACTIVE,39668569,1789344000,310-260,roaming|tethering|volte
310260100009079,350000000081642,mvno-prepaid,ACTIVE,314782361,1788652800,310-260,roaming
310410100002836,351111116248691,dev-pro,ACTIVE,91461163638,1790208000,310-410,roaming
310410100002837,351111115020331,mvno-prepaid,ACTIVE,574213429,1788307200,310-410,roaming|tethering|volte
310260100009080,350000004252470,dev-basic,ACTIVE,7484845078,1789776000,310-260,volte
310260100009081,350000000373056,iot-low-power,ACTIVE,51411659,1788220800,310-260,roaming|tethering|volte
310260100009082,350000003024185,dev-basic,ACTIVE,10947943270,1788048000,310-260,roaming|volte
310260100009083,350000008032548,iot-low-power,ACTIVE,430859929,1787961600,310-260,roaming
310260100009084,350000009257854,dev-basic,ACTIVE,7691217443,1788652800,310-260,roaming
310260100009085,350000009411675,dev-basic,ACTIVE,3500958520,1790380800,310-260,roaming|tethering|volte
234150100001137,352222229342864,dev-basic,ACTIVE,11127917270,1788566400,234-15,roaming|tethering|volte
208010100000857,354444440824870,dev-basic,ACTIVE,9920527790,1788393600,208-01,volte
310260100009086,350000002703680,iot-low-power,ACTIVE,308514203,1789084800,310-260,roaming|volte
310410100002838,351111114258064,mvno-prepaid,ACTIVE,1475414175,1790294400,310-410,roaming
310260100009087,350000003111537,mvno-prepaid,ACTIVE,1135347196,1788480000,310-260,roaming|tethering
310260100009088,350000003677792,dev-basic,ACTIVE,9571466275,1789171200,310-260,roaming|volte
310260100009089,350000003472111,iot-low-power,ACTIVE,345396629,1790035200,310-260,roaming|volte
234150100001138,352222226406977,mvno-prepaid,ACTIVE,4359062348,1790380800,234-15,roaming|tethering|volte
310260100009090,350000008968055,mvno-prepaid,ACTIVE,550257820,1789084800,310-260,volte
310410100002839,351111112548847,dev-basic,ACTIVE,7554294856,1788652800,310-410,roaming|tethering
310260100009091,350000004996951,dev-pro,ACTIVE,185084088564,1789516800,310-260,roaming|tethering
310260100009092,350000005495391,iot-low-power,ACTIVE,173630589,1788480000,310-260,roaming|volte
310260100009093,350000004977571,dev-basic,ACTIVE,12352527099,1789948800,310-260,roaming|volte
310260100009094,350000001391461,dev-pro,ACTIVE,132108089088,1789603200,310-260,
310410100002840,351111113564322,iot-low-power,ACTIVE,769098174,1789776000,310-410,roaming
234150100001139,352222221404399,dev-pro,SUSPENDED,85930519788,1789430400,234-15,roaming|volte
310260100009095,350000009855202,dev-pro,ACTIVE,19603562969,1788393600,310-260,roaming|tethering
310260100009096,350000001256581,dev-basic,ACTIVE,10854812187,1788998400,310-260,roaming|volte
310260100009097,350000009405800,mvno-prepaid,ACTIVE,3862939620,1789516800,310-260,roaming|volte
310260100009098,350000009295532,dev-basic,ACTIVE,14273951483,1790294400,310-260,roaming|tethering|volte
234150100001140,352222224150908,dev-basic,ACTIVE,9838036721,1789516800,234-15,roaming|volte
310260100009099,350000007831924,dev-basic,ACTIVE,6842375906,1790208000,310-260,roaming|tethering
310410100002841,351111119973477,dev-basic,ACTIVE,7917127005,1790035200,310-410,roaming|volte
234150100001141,352222222161097,iot-low-power,ACTIVE,151342871,1788307200,234-15,roaming|tethering|volte
310260100009100,350000007663905,dev-pro,ACTIVE,127659480004,1787875200,310-260,roaming|tethering
310260100009101,350000008600427,dev-basic,ACTIVE,3551554321,1789257600,310-260,roaming|tethering|volte
310410100002842,351111116659053,mvno-prepaid,ACTIVE,1513205896,1788998400,310-410,roaming|tethering|volte
310260100009102,350000005613639,dev-pro,ACTIVE,81886708124,1790380800,310-260,roaming|tethering
310260100009103,350000004728669,dev-pro,ACTIVE,10069421880,1788739200,310-260,roaming|volte
234150100001142,352222225164643,iot-low-power,SUSPENDED,394128050,1788393600,234-15,roaming|volte
310260100009104,350000009212719,dev-basic,ACTIVE,7186070119,1789689600,310-260,roaming|tethering|volte
310260100009105,350000002845531,dev-basic,ACTIVE,461590130,1789603200,310-260,volte
310410100002843,351111110677945,dev-pro,ACTIVE,11889094538,1789171200,310-410,roaming|tethering
310260100009106,350000005297540,iot-low-power,ACTIVE,58150610,1788825600,310-260,roaming|tethering|volte
310260100009107,350000004597866,iot-low-power,ACTIVE,274068915,1788739200,310-260,roaming|volte
310260100009108,350000002806368,enterprise-fixed,ACTIVE,346778758508,1789171200,310-260,roaming|volte
310260100009109,350000008808863,iot-low-power,ACTIVE,96142961,1789171200,310-260,roaming|tethering|volte
310260100009110,350000008046381,mvno-prepaid,ACTIVE,2362601554,1788998400,310-260,roaming|volte
310260100009111,350000005095522,dev-pro,ACTIVE,56334652748,1788480000,310-260,roaming|tethering
310410100002844,351111115978561,dev-pro,ACTIVE,84809868001,1789603200,310-410,roaming|tethering
310260100009112,350000004293375,dev-pro,ACTIVE,87147150949,1788048000,310-260,roaming
208010100000858,354444442143683,dev-basic,ACTIVE,4205082650,1788739200,208-01,roaming|volte
208010100000859,354444449893355,dev-pro,ACTIVE,103442028999,1789603200,208-01,volte
310260100009113,350000002261606,enterprise-fixed,ACTIVE,187923695214,1788825600,310-260,volte
310260100009114,350000002475628,dev-basic,ACTIVE,5332364178,1789257600,310-260,roaming
310410100002845,351111116903394,dev-basic,ACTIVE,13153851579,1788048000,310-410,roaming|tethering|volte|test
310260100009115,350000004780561,dev-pro,ACTIVE,83077429891,1789516800,310-260,roaming|volte
310410100002846,351111114501729,dev-basic,ACTIVE,8672703244,1787875200,310-410,roaming
310260100009116,350000002047591,iot-low-power,ACTIVE,420640691,1788566400,310-260,roaming
208010100000860,354444440064766,dev-pro,ACTIVE,56920243698,1789430400,208-01,roaming|volte
310260100009117,350000003792633,mvno-prepaid,ACTIVE,5684979196,1789689600,310-260,volte
310260100009118,350000009682556,dev-basic,ACTIVE,10442938731,1789776000,310-260,tethering|volte
310260100009119,350000002879316,dev-basic,ACTIVE,10082595010,1790121600,310-260,roaming|tethering|volte
310260100009120,350000008550523,dev-pro,ACTIVE,1923852746,1788048000,310-260,volte
310260100009121,350000005100736,mvno-prepaid,ACTIVE,3588605820,1788048000,310-260,roaming
234150100001143,352222220457786,iot-low-power,ACTIVE,139126389,1790208000,234-15,roaming
310410100002847,351111116263484,iot-low-power,ACTIVE,477199633,1788134400,310-410,roaming|volte
310260100009122,350000001865209,dev-pro,ACTIVE,79970084794,1788825600,310-260,
262010100000881,353333339118539,dev-pro,ACTIVE,21035374797,1789516800,262-01,roaming|volte
310410100002848,351111115890774,dev-pro,ACTIVE,129954904659,1788220800,310-410,roaming|volte
208010100000861,354444445754841,dev-pro,ACTIVE,105149128116,1788480000,208-01,roaming|volte
310260100009123,350000002273262,iot-low-power,ACTIVE,310394466,1788393600,310-260,roaming
310260100009124,350000008376945,dev-pro,ACTIVE,14059512113,1788652800,310-260,roaming|tethering
310260100009125,350000005948720,dev-pro,ACTIVE,87191287481,1789084800,310-260,roaming
310260100009126,350000007908052,dev-basic,ACTIVE,890872162,1789171200,310-260,roaming
310260100009127,350000002157531,dev-basic,ACTIVE,2937216027,1789171200,310-260,roaming|tethering|volte
310260100009128,350000004746349,enterprise-fixed,ACTIVE,332562812287,1790121600,310-260,roaming|volte
310260100009129,350000006206508,iot-low-power,ACTIVE,437879713,1788307200,310-260,roaming|tethering|volte
310410100002849,351111119089480,dev-basic,ACTIVE,10915992852,1788566400,310-410,
310260100009130,350000001979935,dev-basic,ACTIVE,9205510212,1789084800,310-260,roaming|volte
310410100002850,351111110947868,iot-low-power,ACTIVE,411370617,1788912000,310-410,roaming|test
310260100009131,350000003574973,dev-basic,ACTIVE,13284703987,1788825600,310-260,roaming|volte
208010100000862,354444446147532,dev-pro,ACTIVE,93705336553,1789516800,208-01,roaming
310260100009132,350000000971800,iot-low-power,ACTIVE,78700397,1788393600,310-260,
310260100009133,350000002501704,dev-basic,ACTIVE,4901627373,1789776000,310-260,roaming|tethering|volte
310260100009134,350000000001715,dev-basic,ACTIVE,7272261592,1788134400,310-260,roaming|tethering|volte
310260100009135,350000009896875,dev-pro,ACTIVE,164539194882,1787875200,310-260,roaming|tethering
310410100002851,351111115944720,dev-basic,ACTIVE,4746317651,1788739200,310-410,roaming
310260100009136,350000007698760,dev-basic,ACTIVE,14269187866,1789948800,310-260,roaming
310260100009137,350000001138656,dev-pro,ACTIVE,63710135342,1788998400,310-260,roaming
310260100009138,350000004705469,dev-pro,ACTIVE,54961682818,1789948800,310-260,volte
310260100009139,350000009272838,dev-pro,ACTIVE,99003697210,1789603200,310-260,roaming|tethering|volte
310260100009140,350000004642977,iot-low-power,ACTIVE,307241942,1788652800,310-260,roaming|volte
262010100000882,353333337902066,dev-basic,ACTIVE,4050018876,1788652800,262-01,roaming|tethering|volte
310260100009141,350000006397117,dev-basic,ACTIVE,11481732673,1788393600,310-260,tethering|volte
310260100009142,350000007276930,dev-pro,ACTIVE,62170770208,1789430400,310-260,roaming|volte
262010100000883,353333330673433,iot-low-power,ACTIVE,216348240,1790035200,262-01,roaming
310260100009143,350000009626892,dev-basic,ACTIVE,2276412221,1789430400,310-260,roaming|volte
310260100009144,350000006836270,dev-basic,ACTIVE,11315223768,1787961600,310-260,tethering
310260100009145,350000003021686,dev-basic,ACTIVE,631666040,1789776000,310-260,roaming|tethering|volte
310260100009146,350000002212799,iot-low-power,ACTIVE,196585288,1789084800,310-260,roaming|tethering
310260100009147,350000009112166,mvno-prepaid,ACTIVE,874634755,1790035200,310-260,roaming|volte
310260100009148,350000006859082,dev-basic,ACTIVE,15818031274,1789084800,310-260,roaming
310260100009149,350000008843662,dev-pro,ACTIVE,3402976892,1789257600,310-260,roaming|tethering|volte
310260100009150,350000007992403,dev-basic,ACTIVE,1866532750,1789689600,310-260,roaming|tethering
310260100009151,350000006107946,iot-low-power,ACTIVE,90806113,1788825600,310-260,
310260100009152,350000009169836,mvno-prepaid,ACTIVE,519287300,1790380800,310-260,roaming|volte
234150100001144,352222221343852,dev-basic,ACTIVE,19162144582,1788307200,234-15,roaming
310260100009153,350000009146354,dev-basic,ACTIVE,2442038544,1789948800,310-260,roaming|tethering
310260100009154,350000008216612,mvno-prepaid,ACTIVE,3380693879,1789171200,310-260,volte
310410100002852,351111115319204,iot-low-power,ACTIVE,65704273,1789689600,310-410,roaming|tethering|volte
310260100009155,350000001972997,iot-low-power,ACTIVE,396553637,1790208000,310-260,roaming
310410100002853,351111115161267,iot-low-power,ACTIVE,359804695,1790380800,310-410,roaming|volte
310260100009156,350000005275959,dev-basic,ACTIVE,2050710348,1789516800,310-260,roaming|tethering
208010100000863,354444444946109,mvno-prepaid,ACTIVE,7244563155,1790035200,208-01,volte
310260100009157,350000004325797,dev-basic,ACTIVE,1018636279,1788912000,310-260,roaming|volte
310260100009158,350000000193124,dev-basic,ACTIVE,12181302184,1788566400,310-260,roaming
310260100009159,350000000247011,enterprise-fixed,ACTIVE,1845657256,1788393600,310-260,roaming|volte
208010100000864,354444446835805,mvno-prepaid,ACTIVE,18944041,1788998400,208-01,roaming|volte
208010100000865,354444448750994,mvno-prepaid,ACTIVE,460370309,1789948800,208-01,volte
310260100009160,350000008068203,dev-pro,ACTIVE,57940043643,1789689600,310-260,roaming|volte
310410100002854,351111116429747,iot-low-power,ACTIVE,171837579,1788739200,310-410,tethering|volte
310410100002855,351111118273051,dev-pro,ACTIVE,37332718453,1789948800,310-410,roaming
310260100009161,350000008623718,dev-pro,ACTIVE,24290529214,1790035200,310-260,roaming|tethering
208010100000866,354444446527816,dev-pro,ACTIVE,177154037122,1789862400,208-01,roaming|tethering
310410100002856,351111118188572,dev-basic,ACTIVE,5482105125,1789776000,310-410,roaming|volte
310260100009162,350000005442369,enterprise-fixed,ACTIVE,24603295779,1790208000,310-260,tethering|volte
310410100002857,351111114198807,enterprise-fixed,ACTIVE,4891595210,1788912000,310-410,roaming|tethering|volte
234150100001145,352222227472127,mvno-prepaid,ACTIVE,794792400,1788998400,234-15,roaming|tethering|volte
310260100009163,350000004651200,dev-pro,ACTIVE,49979130424,1789776000,310-260,roaming|volte
310410100002858,351111114120702,dev-pro,ACTIVE,53348512360,1788912000,310-410,roaming|tethering|volte
310260100009164,350000003626203,mvno-prepaid,ACTIVE,502869579,1789171200,310-260,roaming|volte|test
310260100009165,350000008908523,dev-pro,ACTIVE,14001429732,1789776000,310-260,roaming|volte
310260100009166,350000005705245,dev-basic,ACTIVE,12041011623,1788652800,310-260,roaming|tethering|volte
234150100001146,352222226742470,dev-basic,ACTIVE,4165139628,1787961600,234-15,roaming|volte
310410100002859,351111111123535,dev-basic,ACTIVE,6649997033,1788220800,310-410,roaming|tethering|volte
208010100000867,354444443989167,dev-basic,ACTIVE,4651866571,1789171200,208-01,roaming|volte
310410100002860,351111117392175,iot-low-power,ACTIVE,239309574,1789171200,310-410,volte
310260100009167,350000006657734,dev-basic,ACTIVE,10051849942,1790035200,310-260,roaming|volte
208010100000868,354444440623389,dev-basic,ACTIVE,7272058909,1788739200,208-01,volte
310260100009168,350000003055668,dev-basic,ACTIVE,4381863051,1787875200,310-260,roaming|volte
310410100002861,351111111333613,dev-pro,ACTIVE,71211573799,1789948800,310-410,roaming|tethering|volte
234150100001147,352222229381003,dev-pro,ACTIVE,91368251443,1789171200,234-15,roaming|tethering|volte
310260100009169,350000004057499,enterprise-fixed,ACTIVE,189208119963,1787875200,310-260,roaming|volte
262010100000884,353333333102828,dev-basic,ACTIVE,4277721006,1788480000,262-01,roaming
310410100002862,351111116575804,mvno-prepaid,ACTIVE,2964599931,1788220800,310-410,roaming|volte
208010100000869,354444441336924,dev-pro,ACTIVE,15416829507,1788739200,208-01,roaming|tethering
310410100002863,351111111255279,mvno-prepaid,ACTIVE,5782919219,1788912000,310-410,roaming
310260100009170,350000004333403,dev-basic,ACTIVE,13493415711,1789862400,310-260,roaming|tethering
310410100002864,351111116910050,iot-low-power,ACTIVE,241050531,1790380800,310-410,roaming|tethering|volte
262010100000885,353333334730825,iot-low-power,ACTIVE,257370706,1789171200,262-01,roaming|volte
310260100009171,350000006579839,dev-basic,ACTIVE,7519762983,1789776000,310-260,roaming|tethering|volte
310260100009172,350000005155243,mvno-prepaid,ACTIVE,3516353599,1788393600,310-260,roaming|volte
310260100009173,350000008198034,dev-basic,ACTIVE,30002784283,1788048000,310-260,roaming|volte
310410100002865,351111116115239,iot-low-power,ACTIVE,14845647,1788134400,310-410,roaming|volte
310260100009174,350000000821229,mvno-prepaid,ACTIVE,1547124776,1789257600,310-260,roaming|volte
310410100002866,351111115071235,dev-pro,ACTIVE,52956747884,1789171200,310-410,roaming|volte
310260100009175,350000002755656,iot-low-power,ACTIVE,62239146,1788393600,310-260,roaming|volte
310410100002867,351111119639524,dev-pro,ACTIVE,133414588351,1788652800,310-410,roaming|volte
310260100009176,350000006871061,iot-low-power,ACTIVE,142241379,1788652800,310-260,roaming|tethering|volte
234150100001148,352222221180973,dev-basic,ACTIVE,11565261789,1788220800,234-15,roaming
310260100009177,350000006764555,dev-basic,ACTIVE,4708208267,1789603200,310-260,roaming|tethering|volte
310260100009178,350000004752909,dev-pro,ACTIVE,51738629147,1789344000,310-260,roaming
310410100002868,351111115688756,iot-low-power,ACTIVE,247872748,1790121600,310-410,roaming|volte
